lat,lng,postalCode,data_updated_at,data_count_grass_pollen,data_count_tree_pollen,data_count_weed_pollen
38.8933,-77.0146,20059,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20061,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20504,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20505,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20507,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20508,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20510,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20515,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20521,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20525,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20538,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20539,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20543,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20544,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20547,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20549,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20552,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20472,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20470,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20469,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20468,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20415,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20416,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20419,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20421,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20422,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20423,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20424,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20554,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20425,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20428,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20429,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20434,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20439,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20444,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20453,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20463,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20426,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20560,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20572,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20573,2023-02-19 02:00:00+00:00,0,46,0
38.9087,-77.0414,20036,2023-02-19 02:00:00+00:00,0,33,0
38.8966,-77.0319,20045,2023-02-19 02:00:00+00:00,0,33,0
38.8959,-77.021,20049,2023-02-19 02:00:00+00:00,0,45,0
38.8959,-77.0211,20436,2023-02-19 02:00:00+00:00,0,45,0
38.9001,-77.0479,20052,2023-02-19 02:00:00+00:00,0,46,0
38.9016,-77.021,20055,2023-02-19 02:00:00+00:00,0,38,0
38.918,-77.0204,20060,2023-02-19 02:00:00+00:00,0,39,0
38.8338,-76.9995,20032,2023-02-19 02:00:00+00:00,0,99,0
38.9,-77.0369,20062,2023-02-19 02:00:00+00:00,0,33,0
38.9053,-77.0466,20203,2023-02-19 02:00:00+00:00,0,41,0
38.9332,-76.9963,20064,2023-02-19 02:00:00+00:00,0,41,0
38.8834,-77.0282,20065,2023-02-19 02:00:00+00:00,0,46,0
38.8951,-77.0364,20068,2023-02-19 02:00:00+00:00,0,41,0
38.8951,-77.0364,20228,2023-02-19 02:00:00+00:00,0,41,0
38.8951,-77.0364,20230,2023-02-19 02:00:00+00:00,0,41,0
38.8951,-77.0364,20245,2023-02-19 02:00:00+00:00,0,41,0
38.9053,-77.0466,20063,2023-02-19 02:00:00+00:00,0,41,0
38.8933,-77.0146,20413,2023-02-19 02:00:00+00:00,0,46,0
38.9014,-77.0504,20037,2023-02-19 02:00:00+00:00,0,46,0
38.8759,-77.016,20024,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20575,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20578,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20580,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20581,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20585,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20591,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20593,2023-02-19 02:00:00+00:00,0,46,0
38.9007,-77.0501,20027,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20597,2023-02-19 02:00:00+00:00,0,46,0
38.9658,-77.068,20015,2023-02-19 02:00:00+00:00,0,76,0
38.9381,-77.086,20016,2023-02-19 02:00:00+00:00,0,68,0
38.9367,-76.994,20017,2023-02-19 02:00:00+00:00,0,52,0
38.9277,-76.9762,20018,2023-02-19 02:00:00+00:00,0,47,0
38.8902,-76.9376,20019,2023-02-19 02:00:00+00:00,0,89,0
38.86,-76.9742,20020,2023-02-19 02:00:00+00:00,0,96,0
38.945,-77.0364,20022,2023-02-19 02:00:00+00:00,0,47,0
38.8933,-77.0146,20599,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20410,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20409,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20408,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20210,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20211,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20212,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20213,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20214,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20215,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20217,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20207,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20218,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20220,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20221,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20222,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20223,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20224,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20226,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20227,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20219,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20229,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20206,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20202,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20066,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20067,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20069,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20070,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20071,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20074,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20075,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20204,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20076,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20078,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20080,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20081,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20082,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20090,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20091,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20201,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20077,2023-02-19 02:00:00+00:00,0,46,0
41.3082,-72.9282,6534,2023-02-19 02:00:00+00:00,0,125,0
38.8933,-77.0146,20233,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20239,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20340,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20350,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20370,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20372,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20380,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20389,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20390,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20330,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20392,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20394,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20395,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20401,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20402,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20403,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20406,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20407,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20393,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20238,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20318,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20310,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20241,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20244,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20251,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20254,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20260,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20261,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20262,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20314,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20265,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20268,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20270,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20277,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20289,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20299,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20303,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20306,2023-02-19 02:00:00+00:00,0,46,0
38.8933,-77.0146,20266,2023-02-19 02:00:00+00:00,0,46,0
38.8776,-104.6774,80939,2023-02-19 02:00:00+00:00,0,75,0
30.1668,-83.616,32347,2023-02-19 02:00:00+00:00,0,90,0
29.8539,-83.4421,32356,2023-02-19 02:00:00+00:00,0,147,0
42.198,-95.9769,51051,2023-02-19 02:00:00+00:00,0,145,0
42.0581,-95.7125,51060,2023-02-19 02:00:00+00:00,0,96,0
42.1522,-96.1822,51063,2023-02-19 02:00:00+00:00,0,121,0
41.9237,-96.0827,51523,2023-02-19 02:00:00+00:00,0,175,0
41.9186,-95.829,51558,2023-02-19 02:00:00+00:00,0,355,0
41.9942,-95.7825,51572,2023-02-19 02:00:00+00:00,0,366,0
41.1272,-92.9293,50150,2023-02-19 02:00:00+00:00,0,529,0
41.0287,-92.7946,52531,2023-02-19 02:00:00+00:00,0,529,0
40.9665,-93.0145,52569,2023-02-19 02:00:00+00:00,0,571,0
41.1427,-94.9842,50847,2023-02-19 02:00:00+00:00,0,95,0
40.9437,-94.9796,50864,2023-02-19 02:00:00+00:00,0,98,0
41.1306,-95.1602,51532,2023-02-19 02:00:00+00:00,0,93,0
41.0079,-95.2269,51566,2023-02-19 02:00:00+00:00,0,271,0
40.9859,-95.0988,51573,2023-02-19 02:00:00+00:00,0,93,0
41.0303,-95.1562,51591,2023-02-19 02:00:00+00:00,0,100,0
42.037,-96.1072,51040,2023-02-19 02:00:00+00:00,0,111,0
42.1585,-95.7909,51034,2023-02-19 02:00:00+00:00,0,105,0
42.0744,-95.9086,51010,2023-02-19 02:00:00+00:00,0,84,0
43.3564,-92.789,50481,2023-02-19 02:00:00+00:00,0,55,0
42.0109,-93.1673,50247,2023-02-19 02:00:00+00:00,0,353,0
41.0284,-95.4106,51533,2023-02-19 02:00:00+00:00,0,546,0
41.047,-95.7389,51534,2023-02-19 02:00:00+00:00,0,438,0
41.0132,-95.5008,51540,2023-02-19 02:00:00+00:00,0,747,0
41.1254,-95.4586,51541,2023-02-19 02:00:00+00:00,0,603,0
41.0074,-95.584,51551,2023-02-19 02:00:00+00:00,0,403,0
41.1414,-95.7005,51554,2023-02-19 02:00:00+00:00,0,573,0
41.5614,-91.1748,52720,2023-02-19 02:00:00+00:00,0,348,0
41.0271,-95.8046,51561,2023-02-19 02:00:00+00:00,0,393,0
43.415,-93.0149,50426,2023-02-19 02:00:00+00:00,0,49,0
43.3919,-92.7344,50454,2023-02-19 02:00:00+00:00,0,70,0
43.45,-92.6048,50455,2023-02-19 02:00:00+00:00,0,115,0
43.2355,-92.72,50460,2023-02-19 02:00:00+00:00,0,38,0
43.2872,-92.8144,50461,2023-02-19 02:00:00+00:00,0,36,0
43.4061,-92.9235,50472,2023-02-19 02:00:00+00:00,0,51,0
43.4457,-92.761,50476,2023-02-19 02:00:00+00:00,0,75,0
41.113,-95.6269,51571,2023-02-19 02:00:00+00:00,0,549,0
41.3805,-91.3465,52739,2023-02-19 02:00:00+00:00,0,801,0
41.3486,-91.1237,52749,2023-02-19 02:00:00+00:00,0,466,0
41.4625,-90.8088,52759,2023-02-19 02:00:00+00:00,0,521,0
40.7656,-95.3722,51603,2023-02-19 02:00:00+00:00,0,546,0
40.6122,-95.2054,51630,2023-02-19 02:00:00+00:00,0,343,0
40.5991,-94.9956,51631,2023-02-19 02:00:00+00:00,0,336,0
40.7491,-95.038,51632,2023-02-19 02:00:00+00:00,0,354,0
40.6686,-95.2217,51636,2023-02-19 02:00:00+00:00,0,356,0
40.6249,-95.1157,51637,2023-02-19 02:00:00+00:00,0,354,0
40.8404,-95.2888,51638,2023-02-19 02:00:00+00:00,0,342,0
40.7581,-95.3648,51601,2023-02-19 02:00:00+00:00,0,546,0
40.6127,-95.3096,51647,2023-02-19 02:00:00+00:00,0,570,0
40.7374,-95.1562,51656,2023-02-19 02:00:00+00:00,0,356,0
43.037,-94.8478,50515,2023-02-19 02:00:00+00:00,0,59,0
42.9633,-94.7975,50527,2023-02-19 02:00:00+00:00,0,36,0
43.1507,-94.5107,50528,2023-02-19 02:00:00+00:00,0,45,0
43.1082,-94.6825,50536,2023-02-19 02:00:00+00:00,0,48,0
42.9417,-94.6746,50562,2023-02-19 02:00:00+00:00,0,28,0
42.9574,-94.4564,50597,2023-02-19 02:00:00+00:00,0,72,0
40.6575,-95.025,51651,2023-02-19 02:00:00+00:00,0,363,0
42.152,-93.1824,50239,2023-02-19 02:00:00+00:00,0,91,0
43.391,-95.5204,51354,2023-02-19 02:00:00+00:00,0,73,0
43.4568,-95.4426,51345,2023-02-19 02:00:00+00:00,0,61,0
41.5646,-91.0859,52760,2023-02-19 02:00:00+00:00,0,566,0
41.4304,-91.0509,52761,2023-02-19 02:00:00+00:00,0,343,0
41.4766,-91.2931,52766,2023-02-19 02:00:00+00:00,0,234,0
41.5914,-90.8588,52769,2023-02-19 02:00:00+00:00,0,795,0
41.5701,-91.2668,52776,2023-02-19 02:00:00+00:00,0,220,0
41.5858,-91.01,52778,2023-02-19 02:00:00+00:00,0,336,0
42.9444,-95.5515,51009,2023-02-19 02:00:00+00:00,0,39,0
43.2845,-95.593,51350,2023-02-19 02:00:00+00:00,0,71,0
42.9703,-95.7083,51046,2023-02-19 02:00:00+00:00,0,31,0
43.1808,-95.8401,51201,2023-02-19 02:00:00+00:00,0,35,0
43.1179,-95.7417,51231,2023-02-19 02:00:00+00:00,0,48,0
43.0759,-95.6533,51245,2023-02-19 02:00:00+00:00,0,75,0
43.189,-95.6622,51248,2023-02-19 02:00:00+00:00,0,94,0
43.18,-95.4817,51346,2023-02-19 02:00:00+00:00,0,35,0
43.3053,-95.7655,51232,2023-02-19 02:00:00+00:00,0,71,0
43.4069,-95.7424,51249,2023-02-19 02:00:00+00:00,0,96,0
42.9826,-95.4807,51058,2023-02-19 02:00:00+00:00,0,55,0
43.2277,-94.7334,51342,2023-02-19 02:00:00+00:00,0,53,0
41.9177,-93.1796,50234,2023-02-19 02:00:00+00:00,0,352,0
42.0405,-92.9127,50158,2023-02-19 02:00:00+00:00,0,105,0
41.207,-91.1719,52653,2023-02-19 02:00:00+00:00,0,597,0
41.2593,-91.3747,52737,2023-02-19 02:00:00+00:00,0,593,0
41.2926,-91.3006,52738,2023-02-19 02:00:00+00:00,0,619,0
41.2759,-91.1885,52752,2023-02-19 02:00:00+00:00,0,587,0
41.293,-91.204,52754,2023-02-19 02:00:00+00:00,0,587,0
41.0226,-93.3042,50049,2023-02-19 02:00:00+00:00,0,545,0
40.9355,-93.4796,50068,2023-02-19 02:00:00+00:00,0,576,0
41.0585,-93.4836,50151,2023-02-19 02:00:00+00:00,0,215,0
40.9456,-93.1784,50238,2023-02-19 02:00:00+00:00,0,589,0
41.0959,-93.2559,50272,2023-02-19 02:00:00+00:00,0,539,0
43.3201,-96.291,51230,2023-02-19 02:00:00+00:00,0,30,0
43.2872,-96.202,51235,2023-02-19 02:00:00+00:00,0,68,0
43.3439,-95.9894,51237,2023-02-19 02:00:00+00:00,0,107,0
43.3047,-96.4363,51240,2023-02-19 02:00:00+00:00,0,287,0
43.4387,-96.4252,51241,2023-02-19 02:00:00+00:00,0,300,0
41.1003,-91.0439,52646,2023-02-19 02:00:00+00:00,0,296,0
41.0984,-91.2581,52640,2023-02-19 02:00:00+00:00,0,488,0
42.0493,-91.7263,52411,2023-02-19 02:00:00+00:00,0,170,0
42.0794,-91.5992,52499,2023-02-19 02:00:00+00:00,0,137,0
42.0607,-91.4394,52336,2023-02-19 02:00:00+00:00,0,216,0
42.1039,-91.729,52341,2023-02-19 02:00:00+00:00,0,161,0
42.29,-91.6824,52344,2023-02-19 02:00:00+00:00,0,108,0
42.2867,-91.7807,52352,2023-02-19 02:00:00+00:00,0,131,0
41.9743,-91.6554,52401,2023-02-19 02:00:00+00:00,0,105,0
42.0188,-91.6612,52402,2023-02-19 02:00:00+00:00,0,133,0
41.9843,-91.6259,52403,2023-02-19 02:00:00+00:00,0,132,0
43.4443,-96.3361,51242,2023-02-19 02:00:00+00:00,0,312,0
41.9521,-91.6853,52404,2023-02-19 02:00:00+00:00,0,133,0
42.0083,-91.6441,52406,2023-02-19 02:00:00+00:00,0,125,0
42.0794,-91.5992,52407,2023-02-19 02:00:00+00:00,0,137,0
42.0794,-91.5992,52408,2023-02-19 02:00:00+00:00,0,137,0
42.0794,-91.5992,52409,2023-02-19 02:00:00+00:00,0,137,0
42.0794,-91.5992,52410,2023-02-19 02:00:00+00:00,0,137,0
42.0794,-91.5992,52497,2023-02-19 02:00:00+00:00,0,137,0
42.0794,-91.5992,52498,2023-02-19 02:00:00+00:00,0,137,0
41.9804,-91.7098,52405,2023-02-19 02:00:00+00:00,0,127,0
43.4496,-95.8926,51243,2023-02-19 02:00:00+00:00,0,81,0
43.4272,-96.1781,51246,2023-02-19 02:00:00+00:00,0,69,0
41.363,-93.7928,50033,2023-02-19 02:00:00+00:00,0,246,0
41.19,-92.959,50116,2023-02-19 02:00:00+00:00,0,296,0
41.303,-92.9318,50119,2023-02-19 02:00:00+00:00,0,273,0
41.3164,-93.0954,50138,2023-02-19 02:00:00+00:00,0,262,0
41.4518,-93.0348,50214,2023-02-19 02:00:00+00:00,0,228,0
41.4082,-92.9172,50219,2023-02-19 02:00:00+00:00,0,245,0
41.3738,-93.2712,50225,2023-02-19 02:00:00+00:00,0,255,0
41.4636,-93.301,50252,2023-02-19 02:00:00+00:00,0,512,0
41.225,-93.2413,50163,2023-02-19 02:00:00+00:00,0,218,0
41.2756,-92.8753,50256,2023-02-19 02:00:00+00:00,0,281,0
42.09,-93.1688,50051,2023-02-19 02:00:00+00:00,0,207,0
41.9374,-92.865,50078,2023-02-19 02:00:00+00:00,0,112,0
41.9012,-92.8101,50106,2023-02-19 02:00:00+00:00,0,212,0
41.9337,-92.9829,50120,2023-02-19 02:00:00+00:00,0,341,0
41.8829,-92.9263,50141,2023-02-19 02:00:00+00:00,0,350,0
42.0066,-92.7756,50142,2023-02-19 02:00:00+00:00,0,126,0
42.184,-92.9833,50148,2023-02-19 02:00:00+00:00,0,106,0
42.1143,-92.9882,50005,2023-02-19 02:00:00+00:00,0,129,0
41.9323,-93.0856,50162,2023-02-19 02:00:00+00:00,0,338,0
41.225,-93.2413,50062,2023-02-19 02:00:00+00:00,0,218,0
41.2094,-92.8963,50044,2023-02-19 02:00:00+00:00,0,559,0
41.4709,-94.1294,50072,2023-02-19 02:00:00+00:00,0,235,0
41.2104,-94.1825,50155,2023-02-19 02:00:00+00:00,0,28,0
41.3499,-93.8803,50218,2023-02-19 02:00:00+00:00,0,220,0
41.2145,-93.9437,50222,2023-02-19 02:00:00+00:00,0,555,0
41.2924,-93.8242,50240,2023-02-19 02:00:00+00:00,0,565,0
41.2076,-93.841,50257,2023-02-19 02:00:00+00:00,0,545,0
41.3391,-94.0088,50273,2023-02-19 02:00:00+00:00,0,32,0
41.1838,-93.1582,50057,2023-02-19 02:00:00+00:00,0,234,0
41.4883,-92.4703,50027,2023-02-19 02:00:00+00:00,0,683,0
41.464,-92.6848,50207,2023-02-19 02:00:00+00:00,0,664,0
41.272,-92.6819,52534,2023-02-19 02:00:00+00:00,0,664,0
41.2121,-92.509,52543,2023-02-19 02:00:00+00:00,0,538,0
41.2117,-92.4362,52561,2023-02-19 02:00:00+00:00,0,517,0
41.2942,-92.6439,52577,2023-02-19 02:00:00+00:00,0,628,0
41.3309,-92.472,52586,2023-02-19 02:00:00+00:00,0,640,0
41.2864,-92.6184,52595,2023-02-19 02:00:00+00:00,0,633,0
41.3647,-92.8081,50143,2023-02-19 02:00:00+00:00,0,305,0
42.0731,-91.6648,52328,2023-02-19 02:00:00+00:00,0,163,0
43.1448,-94.8842,51358,2023-02-19 02:00:00+00:00,0,57,0
42.8093,-96.2626,51008,2023-02-19 02:00:00+00:00,0,68,0
41.3644,-95.8276,51526,2023-02-19 02:00:00+00:00,0,192,0
41.3832,-95.3445,51536,2023-02-19 02:00:00+00:00,0,95,0
41.463,-95.8802,51542,2023-02-19 02:00:00+00:00,0,559,0
41.2932,-95.6813,51548,2023-02-19 02:00:00+00:00,0,199,0
41.1916,-95.4314,51549,2023-02-19 02:00:00+00:00,0,597,0
41.4654,-95.5519,51553,2023-02-19 02:00:00+00:00,0,626,0
41.4564,-95.6794,51559,2023-02-19 02:00:00+00:00,0,627,0
41.312,-95.379,51560,2023-02-19 02:00:00+00:00,0,96,0
41.5339,-95.4469,51570,2023-02-19 02:00:00+00:00,0,95,0
41.2307,-95.6086,51575,2023-02-19 02:00:00+00:00,0,268,0
41.3603,-95.627,51576,2023-02-19 02:00:00+00:00,0,201,0
41.4623,-95.218,51577,2023-02-19 02:00:00+00:00,0,96,0
41.498,-95.3636,51593,2023-02-19 02:00:00+00:00,0,96,0
41.7421,-92.7344,50112,2023-02-19 02:00:00+00:00,0,146,0
41.7695,-92.5354,50157,2023-02-19 02:00:00+00:00,0,344,0
41.2367,-95.4181,51525,2023-02-19 02:00:00+00:00,0,586,0
41.4768,-95.3509,51521,2023-02-19 02:00:00+00:00,0,102,0
41.2925,-95.9141,51510,2023-02-19 02:00:00+00:00,0,382,0
41.2616,-95.8251,51503,2023-02-19 02:00:00+00:00,0,354,0
41.6092,-93.6,50316,2023-02-19 02:00:00+00:00,0,361,0
41.6122,-93.5296,50317,2023-02-19 02:00:00+00:00,0,383,0
41.5921,-93.604,50319,2023-02-19 02:00:00+00:00,0,361,0
41.5487,-93.5827,50320,2023-02-19 02:00:00+00:00,0,359,0
41.5476,-93.6618,50321,2023-02-19 02:00:00+00:00,0,357,0
41.6295,-93.723,50322,2023-02-19 02:00:00+00:00,0,368,0
41.6294,-93.7717,50323,2023-02-19 02:00:00+00:00,0,362,0
41.5928,-92.5276,50171,2023-02-19 02:00:00+00:00,0,169,0
41.6032,-93.7152,50324,2023-02-19 02:00:00+00:00,0,373,0
41.5839,-93.5199,50327,2023-02-19 02:00:00+00:00,0,457,0
41.5878,-93.6274,50392,2023-02-19 02:00:00+00:00,0,383,0
41.6267,-93.7122,50398,2023-02-19 02:00:00+00:00,0,355,0
41.6006,-93.6089,50982,2023-02-19 02:00:00+00:00,0,362,0
41.6006,-93.6089,50983,2023-02-19 02:00:00+00:00,0,362,0
41.2324,-95.8751,51501,2023-02-19 02:00:00+00:00,0,406,0
41.2619,-95.8608,51502,2023-02-19 02:00:00+00:00,0,367,0
41.6067,-93.7457,50325,2023-02-19 02:00:00+00:00,0,361,0
41.5656,-92.6987,50242,2023-02-19 02:00:00+00:00,0,161,0
41.7321,-92.4285,52211,2023-02-19 02:00:00+00:00,0,236,0
41.6378,-92.3479,52221,2023-02-19 02:00:00+00:00,0,161,0
41.7113,-90.7553,52745,2023-02-19 02:00:00+00:00,0,831,0
41.7093,-90.6829,52746,2023-02-19 02:00:00+00:00,0,837,0
41.6635,-90.5634,52748,2023-02-19 02:00:00+00:00,0,626,0
41.6082,-90.3628,52753,2023-02-19 02:00:00+00:00,0,501,0
41.7213,-90.5534,52756,2023-02-19 02:00:00+00:00,0,639,0
41.743,-90.4539,52758,2023-02-19 02:00:00+00:00,0,600,0
41.7132,-90.8599,52765,2023-02-19 02:00:00+00:00,0,343,0
41.4564,-90.7235,52728,2023-02-19 02:00:00+00:00,0,399,0
41.5746,-90.4213,52767,2023-02-19 02:00:00+00:00,0,548,0
41.6453,-90.7256,52773,2023-02-19 02:00:00+00:00,0,802,0
41.5208,-90.5745,52801,2023-02-19 02:00:00+00:00,0,489,0
41.5164,-90.6141,52802,2023-02-19 02:00:00+00:00,0,508,0
41.5385,-90.5613,52803,2023-02-19 02:00:00+00:00,0,619,0
41.5386,-90.6115,52804,2023-02-19 02:00:00+00:00,0,665,0
41.613,-90.6063,52805,2023-02-19 02:00:00+00:00,0,714,0
41.613,-90.6063,52808,2023-02-19 02:00:00+00:00,0,714,0
41.6858,-90.3706,52768,2023-02-19 02:00:00+00:00,0,107,0
41.5444,-93.6192,50315,2023-02-19 02:00:00+00:00,0,346,0
41.5112,-90.738,52726,2023-02-19 02:00:00+00:00,0,802,0
42.2653,-95.0852,51466,2023-02-19 02:00:00+00:00,0,150,0
